orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
881,2025-04-14 05:18:08,2025-04-28 05:18:08,2025-04-15 05:18:08,135.08,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Harrison,Tyler,XPO Logistics,Order
882,2024-11-16 20:05:02,2024-11-21 20:05:02,2024-11-17 20:05:02,232.91,Bird-WilsonAppliance Retailer,"785 Peters Lodge
Melissaport, KY 47900",Port Robert,Florida,75761,United States,Bird-WilsonAppliance Retailer,Moreno,Jason,UPS,Order
883,2025-06-05 12:37:29,2025-06-15 12:37:29,2025-06-07 12:37:29,453.99,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,49051,United States,Travis LLCAppliance Retailer,Chavez,Kevin,Pitney Bowes,Order
884,2025-10-19 20:29:41,2025-10-23 20:29:41,2025-10-24 20:29:41,433.65,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,59717,United States,Jones-WilliamsIT Services Company,Daniel,Nicholas,Ryder,Order
885,2025-05-13 12:11:42,2025-05-23 12:11:42,,450.09,"Meyer, Reese and McdanielSecurity Service Provider","27781 Ashley Glens Suite 827
North Brooke, NM 01850",East Ryan,Maryland,86180,United States,"Meyer, Reese and McdanielSecurity Service Provider",Taylor,Robert,FedEx,Order
886,2026-03-23 16:15:08,2026-03-26 16:15:08,2026-03-26 16:15:08,235.16,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,King,Meagan,XPO Logistics,Order
887,2024-12-14 05:00:20,2024-12-28 05:00:20,2024-12-17 05:00:20,364.69,"Carter, Weber and JenkinsFacility Management Company","4194 Rhonda Pike Apt. 854
Stephenborough, AS 77606",West Brianton,Illinois,73954,United States,"Carter, Weber and JenkinsFacility Management Company",Taylor,Robert,Pitney Bowes,Order
888,2025-01-24 10:50:54,2025-02-01 10:50:54,2025-01-29 10:50:54,244.49,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Nelson,Jose,Amazon Logistics,Order
889,2025-08-27 00:16:13,2025-09-02 00:16:13,2025-08-28 00:16:13,178.24,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Lowery,Ryan,Pitney Bowes,Order
890,2025-07-29 14:17:28,2025-08-04 14:17:28,2025-07-30 14:17:28,420.05,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Douglas,Heidi,Pitney Bowes,Order
891,2025-09-27 09:25:11,2025-10-09 09:25:11,2025-10-02 09:25:11,33.16,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Williams,Tiffany,Amazon Logistics,Order
892,2026-03-21 01:12:17,2026-03-30 01:12:17,2026-03-25 01:12:17,238.54,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Payne,Mark,FedEx,Order
893,2024-11-17 09:45:59,2024-12-01 09:45:59,2024-11-20 09:45:59,349.1,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Daniel,Nicholas,DHL Express,Order
894,2024-07-02 04:50:55,2024-07-10 04:50:55,2024-07-04 04:50:55,420.03,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Taylor,Robert,UPS,Order
895,2025-02-08 17:02:55,2025-02-18 17:02:55,2025-02-13 17:02:55,213.9,Durham IncOnline Marketplace Seller,"Unit 1578 Box 2075
DPO AA 30036",Port Kelsey,Hawaii,49063,United States,Durham IncOnline Marketplace Seller,Daniel,Nicholas,UPS,Order
896,2025-05-10 17:53:10,2025-05-19 17:53:10,2025-05-11 17:53:10,156.48,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,Chavez,Kevin,Pitney Bowes,Order
897,2025-09-26 17:24:15,2025-10-02 17:24:15,2025-09-28 17:24:15,54.6,Ramirez and SonsFacility Management Company,"PSC 6685, Box 5884
APO AE 98231",Lake Charles,New Hampshire,26750,United States,Ramirez and SonsFacility Management Company,Black,Amanda,Ryder,Order
898,2026-02-05 13:07:26,2026-02-16 13:07:26,2026-02-07 13:07:26,347.88,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,Reynolds,Michael,Amazon Logistics,Order
899,2025-05-15 20:19:52,2025-05-21 20:19:52,2025-05-17 20:19:52,228.32,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Austin,Kimberly,Ryder,Order
900,2025-06-06 22:33:13,2025-06-09 22:33:13,,481.42,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,3203,United States,"Chambers, Smith and FloresReal Estate Company",Payne,Mark,DHL Express,Order
901,2025-12-23 08:23:14,2025-12-30 08:23:14,2025-12-27 08:23:14,288.09,Williams and SonsOnline Marketplace Seller,"PSC 2120, Box 6226
APO AE 25846",Austinburgh,Arizona,76300,United States,Williams and SonsOnline Marketplace Seller,Owens,Zachary,DHL Express,Order
902,2025-09-24 10:49:43,2025-10-06 10:49:43,,482.79,Brown-AlvarezConsumer Electronics Store,"50258 Wood Burg Suite 495
Lorifort, AR 36272",Port Michaelberg,Iowa,14197,United States,Brown-AlvarezConsumer Electronics Store,Daniel,Yvette,Ryder,Order
903,2025-07-12 03:59:34,2025-07-25 03:59:34,2025-07-15 03:59:34,291.0,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,5663,United States,Brooks and SonsProperty Management Company,Lowery,Ryan,DHL Express,Order
904,2026-03-19 06:34:26,2026-03-26 06:34:26,2026-03-20 06:34:26,488.83,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,King,Meagan,UPS,Order
905,2025-01-10 03:35:28,2025-01-20 03:35:28,2025-01-11 03:35:28,253.83,Hicks-HendersonHome Improvement Store,"3122 Brooks Falls
Lake Robert, FL 33407",Laurenchester,Oklahoma,68703,United States,Hicks-HendersonHome Improvement Store,Black,Amanda,LaserShip,Order
906,2026-02-25 21:17:45,2026-03-01 21:17:45,,188.91,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,53999,United States,English IncSecurity Service Provider,Black,Amanda,OnTrac,Order
907,2024-09-08 20:56:52,2024-09-12 20:56:52,2024-09-12 20:56:52,499.02,Lynch-WatsonSmall Business,"96936 Cummings Spur
Loristad, MS 01136",West Justinburgh,Texas,73128,United States,Lynch-WatsonSmall Business,Nelson,Jose,LaserShip,Order
908,2025-06-16 19:34:35,2025-06-24 19:34:35,2025-06-20 19:34:35,295.07,Durham IncOnline Marketplace Seller,"Unit 1578 Box 2075
DPO AA 30036",Port Kelsey,Hawaii,49063,United States,Durham IncOnline Marketplace Seller,Daniel,Nicholas,Pitney Bowes,Order
909,2025-06-14 19:03:27,2025-06-18 19:03:27,2025-06-17 19:03:27,183.25,Smith LLCSecurity Service Provider,"85622 Kelli Cliffs Apt. 237
East Robert, SC 28980",North Heatherchester,Colorado,92743,United States,Smith LLCSecurity Service Provider,Lowery,Ryan,DHL Express,Order
910,2024-08-24 19:04:12,2024-08-30 19:04:12,2024-08-28 19:04:12,498.12,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Black,Amanda,LaserShip,Order
911,2025-12-12 15:55:38,2025-12-23 15:55:38,2025-12-13 15:55:38,424.83,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,Payne,Mark,UPS,Order
912,2024-12-28 02:35:31,2025-01-08 02:35:31,2025-01-01 02:35:31,437.75,Gordon LLCE-commerce Company,"92158 Devin Knolls Apt. 712
Ramirezton, PR 76514",Port Caitlynton,Louisiana,97082,United States,Gordon LLCE-commerce Company,Harrison,Tyler,LaserShip,Order
913,2025-05-20 08:10:05,2025-05-23 08:10:05,2025-05-24 08:10:05,487.18,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,91594,United States,"Howe, Sandoval and MartinezHome Improvement Store",Daniel,Nicholas,USPS,Order
914,2025-07-12 11:11:58,2025-07-18 11:11:58,,196.13,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Daniel,Yvette,UPS,Order
915,2026-02-06 08:25:43,2026-02-16 08:25:43,2026-02-09 08:25:43,459.73,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Taylor,Robert,UPS,Order
916,2025-01-31 21:20:05,2025-02-08 21:20:05,2025-02-04 21:20:05,32.31,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Chavez,Kevin,Pitney Bowes,Order
917,2025-08-31 22:29:36,2025-09-06 22:29:36,,21.79,Adams-RayRetail Company,"9429 Li Mountain Apt. 633
West Gregorychester, ND 27425",North Elizabeth,Washington,67757,United States,Adams-RayRetail Company,Douglas,Heidi,UPS,Order
918,2026-04-29 19:29:37,2026-05-05 19:29:37,2026-05-04 19:29:37,230.14,"Carter, Weber and JenkinsFacility Management Company","4194 Rhonda Pike Apt. 854
Stephenborough, AS 77606",West Brianton,Illinois,73954,United States,"Carter, Weber and JenkinsFacility Management Company",Stephens,Nicholas,LaserShip,Order
919,2024-11-02 05:38:45,2024-11-11 05:38:45,2024-11-05 05:38:45,417.78,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,75036,United States,"Willis, Williams and GrayHome Improvement Store",Douglas,Heidi,USPS,Order
920,2025-08-13 11:46:52,2025-08-20 11:46:52,2025-08-18 11:46:52,487.84,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Harrison,Tyler,UPS,Order
921,2025-01-20 14:41:26,2025-01-28 14:41:26,2025-01-22 14:41:26,29.75,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,91594,United States,"Howe, Sandoval and MartinezHome Improvement Store",Watson,Michael,XPO Logistics,Order
922,2025-01-30 04:53:16,2025-02-03 04:53:16,,56.24,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Green,Kyle,DHL Express,Order
923,2026-05-09 13:14:52,2026-05-22 13:14:52,,24.97,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,2463,United States,Hoover and SonsAppliance Retailer,Lowery,Ryan,Pitney Bowes,Order
924,2025-05-08 00:34:22,2025-05-21 00:34:22,,56.46,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Williams,Tiffany,UPS,Order
925,2024-11-10 21:48:32,2024-11-15 21:48:32,2024-11-13 21:48:32,72.65,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,King,Meagan,FedEx,Order
926,2024-07-11 09:04:32,2024-07-19 09:04:32,2024-07-16 09:04:32,202.21,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,White,Dustin,DHL Express,Order
927,2025-06-12 17:24:21,2025-06-23 17:24:21,2025-06-13 17:24:21,442.97,"Williams, Evans and BrennanTechnology Startup","37958 Robles Harbor Apt. 192
Michaelton, WA 95925",Clarkton,Kansas,95802,United States,"Williams, Evans and BrennanTechnology Startup",Williams,Tiffany,Amazon Logistics,Order
928,2025-02-25 05:17:40,2025-03-08 05:17:40,2025-02-27 05:17:40,44.35,Hicks-HendersonHome Improvement Store,"3122 Brooks Falls
Lake Robert, FL 33407",Laurenchester,Oklahoma,68703,United States,Hicks-HendersonHome Improvement Store,Green,Kyle,FedEx,Order
929,2024-08-14 22:54:14,2024-08-25 22:54:14,2024-08-19 22:54:14,359.62,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Black,Amanda,UPS,Order
930,2024-12-24 05:19:12,2025-01-01 05:19:12,2024-12-25 05:19:12,205.16,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,59717,United States,Jones-WilliamsIT Services Company,Chavez,Kevin,Amazon Logistics,Order
931,2024-12-23 10:15:58,2024-12-29 10:15:58,2024-12-26 10:15:58,84.75,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Williams,Tiffany,Ryder,Order
932,2025-11-23 21:57:09,2025-11-27 21:57:09,,93.48,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,31233,United States,"Farmer, Porter and DavisHome Improvement Store",Stephens,Nicholas,Pitney Bowes,Order
933,2025-09-04 09:55:03,2025-09-11 09:55:03,2025-09-08 09:55:03,97.49,Fields-HarrisHome Automation Company,"373 Taylor Station
New Melissaside, CO 41175",Johnnyhaven,Washington,74431,United States,Fields-HarrisHome Automation Company,Chavez,Kevin,Ryder,Order
934,2024-06-19 06:48:03,2024-06-26 06:48:03,2024-06-20 06:48:03,254.51,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,49051,United States,Travis LLCAppliance Retailer,Owens,Zachary,UPS,Order
935,2024-11-09 15:15:58,2024-11-23 15:15:58,2024-11-12 15:15:58,387.35,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",Nelson,Jose,XPO Logistics,Order
936,2025-01-07 19:24:17,2025-01-11 19:24:17,2025-01-11 19:24:17,263.98,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,80849,United States,Baker IncOnline Marketplace Seller,Stephens,Nicholas,Amazon Logistics,Order
937,2026-01-27 15:28:27,2026-02-06 15:28:27,2026-01-29 15:28:27,363.58,Williams and SonsOnline Marketplace Seller,"PSC 2120, Box 6226
APO AE 25846",Austinburgh,Arizona,76300,United States,Williams and SonsOnline Marketplace Seller,Nelson,Jose,DHL Express,Order
938,2025-11-01 19:12:18,2025-11-11 19:12:18,2025-11-06 19:12:18,145.17,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Owens,Zachary,UPS,Order
939,2026-02-22 01:55:00,2026-03-02 01:55:00,2026-02-24 01:55:00,45.44,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,11054,United States,Wright IncIT Services Company,Watson,Michael,LaserShip,Order
940,2025-11-21 14:41:46,2025-11-24 14:41:46,,310.66,"Blankenship, Oneal and PerezTechnology Startup","27319 Malone Cape Suite 494
Jaredfurt, VA 90717",Cookhaven,Idaho,13267,United States,"Blankenship, Oneal and PerezTechnology Startup",Black,Amanda,XPO Logistics,Order
941,2025-06-19 20:31:45,2025-06-29 20:31:45,,111.55,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Green,Kyle,Pitney Bowes,Order
942,2024-07-14 06:15:32,2024-07-24 06:15:32,2024-07-16 06:15:32,124.91,Gray IncSecurity Service Provider,"09249 Jennifer Valley Suite 955
Sandyhaven, OH 59165",West Wendystad,Utah,90749,United States,Gray IncSecurity Service Provider,King,Meagan,Amazon Logistics,Order
943,2025-06-25 19:23:17,2025-06-30 19:23:17,2025-06-28 19:23:17,454.52,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,80849,United States,Baker IncOnline Marketplace Seller,Chavez,Kevin,Pitney Bowes,Order
944,2025-06-04 06:06:09,2025-06-08 06:06:09,2025-06-06 06:06:09,363.12,Green-CastroOnline Marketplace Seller,"72584 Kristin Square Suite 535
New Jenniferfurt, VI 52392",North Angelashire,Oklahoma,38386,United States,Green-CastroOnline Marketplace Seller,Stephens,Nicholas,UPS,Order
945,2025-03-24 00:37:48,2025-04-02 00:37:48,2025-03-27 00:37:48,299.43,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,28858,United States,Dunn GroupIT Services Company,Lowery,Ryan,OnTrac,Order
946,2025-12-31 04:55:04,2026-01-11 04:55:04,2026-01-02 04:55:04,370.43,"Cortez, Best and KnightProperty Management Company","310 Klein Village Suite 398
Harrischester, VI 61156",New Diane,Kansas,49379,United States,"Cortez, Best and KnightProperty Management Company",Harrison,Tyler,Ryder,Order
947,2026-05-18 18:09:10,2026-05-25 18:09:10,2026-05-20 18:09:10,358.39,Ellis-WilkinsHome Automation Company,"3879 Dan Mountain
New Melissa, NH 66573",Bruceborough,Rhode Island,17724,United States,Ellis-WilkinsHome Automation Company,Daniel,Nicholas,Pitney Bowes,Order
948,2024-10-30 18:06:46,2024-11-06 18:06:46,,305.38,Adams-RayRetail Company,"9429 Li Mountain Apt. 633
West Gregorychester, ND 27425",North Elizabeth,Washington,67757,United States,Adams-RayRetail Company,Green,Kyle,UPS,Order
949,2024-06-17 19:47:59,2024-06-21 19:47:59,2024-06-22 19:47:59,208.98,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,43257,United States,Thompson LLCSecurity Service Provider,Harrison,Tyler,DHL Express,Order
950,2025-01-05 21:58:35,2025-01-09 21:58:35,2025-01-06 21:58:35,318.03,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Harrison,Tyler,Pitney Bowes,Order
951,2026-05-02 17:49:10,2026-05-15 17:49:10,2026-05-07 17:49:10,389.37,"Williams, Hanson and BushTechnology Startup","40709 Wood Loaf
East Kimberlyton, AR 13007",Lake Raymondberg,West Virginia,85596,United States,"Williams, Hanson and BushTechnology Startup",Watson,Michael,Amazon Logistics,Order
952,2024-07-06 00:12:33,2024-07-15 00:12:33,2024-07-07 00:12:33,241.36,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,59717,United States,Jones-WilliamsIT Services Company,Daniel,Yvette,OnTrac,Order
953,2025-12-10 16:57:24,2025-12-16 16:57:24,2025-12-11 16:57:24,373.56,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Black,Amanda,Pitney Bowes,Order
954,2025-06-29 00:04:17,2025-07-08 00:04:17,2025-07-01 00:04:17,46.44,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,King,Meagan,Amazon Logistics,Order
955,2026-02-19 13:19:23,2026-03-02 13:19:23,2026-02-24 13:19:23,130.15,Gray-HansenRetail Company,"295 Melissa Loaf
New Aprilshire, WV 00661",West Kevin,Oklahoma,87028,United States,Gray-HansenRetail Company,Reynolds,Michael,LaserShip,Order
